Tarih,Mahalle,Elektrik_Tuketim,Su_Tuketim,Dogalgaz_Tuketim
2023-07-01 11:00:00,Sanayi,13631.31,89.3,48.92
2023-07-01 11:00:00,Kültürpark,8647.07,2036.51,7.92
2023-07-01 11:00:00,Universite,6672.82,761.01,393.45
2023-07-01 11:30:00,Çaydaçıra,6532.56,552.57,112.83
2023-07-01 11:30:00,İzzetpaşa,4721.5,371.52,103.14
2023-07-01 11:30:00,Sanayi,14827.49,78.76,52.11
2023-07-01 11:30:00,Kültürpark,8539.8,1884.64,9.11
2023-07-01 11:30:00,Universite,6275.12,732.3,400.33
2023-07-01 12:00:00,Çaydaçıra,6536.47,430.67,108.35
2023-07-01 12:00:00,İzzetpaşa,6082.08,303.91,105.14
2023-07-01 12:00:00,Sanayi,12851.63,90.7,47.57
2023-07-01 12:00:00,Kültürpark,10736.59,2358.99,9.53
2023-07-01 12:00:00,Universite,6443.9,853.5,383.39
2023-07-01 12:30:00,Çaydaçıra,7947.82,344.87,109.37
2023-07-01 12:30:00,İzzetpaşa,4470.48,271.54,99.04
2023-07-01 12:30:00,Sanayi,14886.24,82.01,51.28
2023-07-01 12:30:00,Kültürpark,8163.0,2470.46,8.49
2023-07-01 12:30:00,Universite,7491.48,898.34,370.49
2023-07-01 13:00:00,Çaydaçıra,6528.75,213.13,118.23
2023-07-01 13:00:00,İzzetpaşa,4896.41,147.73,95.69
2023-07-01 13:00:00,Sanayi,13854.01,78.31,52.47
2023-07-01 13:00:00,Kültürpark,9446.51,2481.53,9.21
2023-07-01 13:00:00,Universite,6219.09,673.41,343.41
2023-07-01 13:30:00,Çaydaçıra,5917.64,217.26,103.46
2023-07-01 13:30:00,İzzetpaşa,5109.13,183.46,93.72
2023-07-01 13:30:00,Sanayi,14756.48,90.62,49.36
2023-07-01 13:30:00,Kültürpark,9480.59,2486.19,9.15
2023-07-01 13:30:00,Universite,6542.81,695.76,351.67
2023-07-01 14:00:00,Çaydaçıra,7221.05,213.28,105.77
2023-07-01 14:00:00,İzzetpaşa,5248.59,142.33,95.43
2023-07-01 14:00:00,Sanayi,14515.59,95.45,48.21
2023-07-01 14:00:00,Kültürpark,9081.09,2501.98,9.04
2023-07-01 14:00:00,Universite,8047.71,822.92,335.05
2023-07-01 14:30:00,Çaydaçıra,5925.06,187.56,112.01
2023-07-01 14:30:00,İzzetpaşa,5218.66,150.42,92.56
2023-07-01 14:30:00,Sanayi,13665.77,90.7,56.34
2023-07-01 14:30:00,Kültürpark,10154.79,2651.12,8.88
2023-07-01 14:30:00,Universite,7135.53,794.59,365.3
2023-07-01 15:00:00,Çaydaçıra,6413.32,214.44,111.25
2023-07-01 15:00:00,İzzetpaşa,4697.6,140.82,99.24
2023-07-01 15:00:00,Sanayi,15123.85,85.01,52.61
2023-07-01 15:00:00,Kültürpark,11024.69,2283.91,8.78
2023-07-01 15:00:00,Universite,6027.55,832.53,414.0
2023-07-01 15:30:00,Çaydaçıra,7392.93,186.94,107.96
2023-07-01 15:30:00,İzzetpaşa,5340.88,137.18,90.03
2023-07-01 15:30:00,Sanayi,15577.13,70.99,43.32
2023-07-01 15:30:00,Kültürpark,10860.7,2134.56,8.67
2023-07-01 15:30:00,Universite,7340.15,876.65,370.42
2023-07-01 16:00:00,Çaydaçıra,7497.98,166.23,108.23
2023-07-01 16:00:00,İzzetpaşa,5474.58,141.35,98.95
2023-07-01 16:00:00,Sanayi,13804.1,85.22,47.18
2023-07-01 16:00:00,Kültürpark,11414.26,2100.25,8.94
2023-07-01 16:00:00,Universite,6380.67,779.93,371.75
2023-07-01 16:30:00,Çaydaçıra,7408.94,216.21,103.78
2023-07-01 16:30:00,İzzetpaşa,5947.06,141.08,99.49
2023-07-01 16:30:00,Sanayi,14916.6,92.43,48.45
2023-07-01 16:30:00,Kültürpark,11450.67,1906.9,9.31
2023-07-01 16:30:00,Universite,7648.6,747.95,417.61
2023-07-01 17:00:00,Çaydaçıra,8149.94,191.46,111.41
2023-07-01 17:00:00,İzzetpaşa,5152.05,136.75,96.29
2023-07-01 17:00:00,Sanayi,14122.63,99.07,48.7
2023-07-01 17:00:00,Kültürpark,10919.12,2034.91,9.15
2023-07-01 17:00:00,Universite,6906.72,852.14,391.77
2023-07-01 17:30:00,Çaydaçıra,8324.69,204.53,188.81
2023-07-01 17:30:00,İzzetpaşa,5638.45,172.65,156.18
2023-07-01 17:30:00,Sanayi,12095.26,85.35,48.95
2023-07-01 17:30:00,Kültürpark,12337.09,2040.47,9.07
2023-07-01 17:30:00,Universite,7006.1,845.93,413.07
2023-07-01 18:00:00,Çaydaçıra,9678.1,313.25,260.47
2023-07-01 18:00:00,İzzetpaşa,6213.54,222.31,228.63
2023-07-01 18:00:00,Sanayi,13430.89,84.13,48.05
2023-07-01 18:00:00,Kültürpark,11305.42,1758.71,9.21
2023-07-01 18:00:00,Universite,7539.86,846.2,442.79
2023-07-01 18:30:00,Çaydaçıra,9371.19,287.23,331.49
2023-07-01 18:30:00,İzzetpaşa,6828.97,208.61,295.54
2023-07-01 18:30:00,Sanayi,14026.01,92.17,48.64
2023-07-01 18:30:00,Kültürpark,11914.54,1566.23,8.32
2023-07-01 18:30:00,Universite,6872.0,749.43,402.69
2023-07-01 19:00:00,Çaydaçıra,10668.35,377.68,351.6
2023-07-01 19:00:00,İzzetpaşa,7790.69,279.68,362.52
2023-07-01 19:00:00,Sanayi,14479.5,99.68,48.3
2023-07-01 19:00:00,Kültürpark,10504.78,1898.38,8.53
2023-07-01 19:00:00,Universite,7652.53,876.6,453.52
2023-07-01 19:30:00,Çaydaçıra,11025.09,428.42,379.14
2023-07-01 19:30:00,İzzetpaşa,9010.79,300.44,312.12
2023-07-01 19:30:00,Sanayi,14410.19,92.67,50.68
2023-07-01 19:30:00,Kültürpark,9648.05,1471.51,9.46
2023-07-01 19:30:00,Universite,7502.62,776.34,396.45
2023-07-01 20:00:00,Çaydaçıra,12018.47,405.72,317.27
2023-07-01 20:00:00,İzzetpaşa,7745.5,269.47,266.93
2023-07-01 20:00:00,Sanayi,15359.44,97.56,54.71
2023-07-01 20:00:00,Kültürpark,9764.76,1488.41,10.14
2023-07-01 20:00:00,Universite,8193.08,786.63,400.07
2023-07-01 20:30:00,Çaydaçıra,9985.73,345.56,276.41
2023-07-01 20:30:00,İzzetpaşa,8692.11,329.25,231.14
2023-07-01 20:30:00,Sanayi,15596.28,92.7,44.7
2023-07-01 20:30:00,Kültürpark,9738.08,1465.4,8.97
2023-07-01 20:30:00,Universite,6606.55,727.11,391.77
2023-07-01 21:00:00,Çaydaçıra,9217.36,388.86,209.06
2023-07-01 21:00:00,İzzetpaşa,8453.11,298.3,205.61
2023-07-01 21:00:00,Sanayi,14887.44,88.29,45.63
2023-07-01 21:00:00,Kültürpark,7416.22,1542.74,9.87
2023-07-01 21:00:00,Universite,6240.41,807.51,367.82
2023-07-01 21:30:00,Çaydaçıra,9701.34,367.31,208.16
2023-07-01 21:30:00,İzzetpaşa,6555.35,240.08,178.07
2023-07-01 21:30:00,Sanayi,15035.78,83.69,51.27
2023-07-01 21:30:00,Kültürpark,7064.4,1523.48,8.87
2023-07-01 21:30:00,Universite,6867.49,828.77,345.22
2023-07-01 22:00:00,Çaydaçıra,9545.78,343.02,167.58
2023-07-01 22:00:00,İzzetpaşa,5652.8,212.18,149.06
2023-07-01 22:00:00,Sanayi,12359.99,86.86,48.48
2023-07-01 22:00:00,Kültürpark,6706.82,1306.98,8.49
2023-07-01 22:00:00,Universite,7863.0,861.38,296.32
2023-07-01 22:30:00,Çaydaçıra,7999.26,222.03,149.51
2023-07-01 22:30:00,İzzetpaşa,6699.87,215.21,145.68
2023-07-01 22:30:00,Sanayi,14959.52,89.76,46.61
2023-07-01 22:30:00,Kültürpark,6338.2,1110.29,9.09
2023-07-01 22:30:00,Universite,7289.28,835.66,299.47
2023-07-01 23:00:00,Çaydaçıra,6724.03,201.93,132.75
2023-07-01 23:00:00,İzzetpaşa,5463.6,129.12,107.66
2023-07-01 23:00:00,Sanayi,13934.82,77.1,45.65
2023-07-01 23:00:00,Kültürpark,6282.25,841.93,9.38
2023-07-01 23:00:00,Universite,7557.92,732.56,298.84
2023-07-01 23:30:00,Çaydaçıra,6472.93,166.11,103.47
2023-07-01 23:30:00,İzzetpaşa,4350.04,117.2,101.27
2023-07-01 23:30:00,Sanayi,13294.24,76.07,47.26
2023-07-01 23:30:00,Kültürpark,5428.77,581.09,8.83
2023-07-01 23:30:00,Universite,6949.28,668.7,280.96
2023-07-02 00:00:00,Çaydaçıra,4527.48,107.97,88.13
2023-07-02 00:00:00,İzzetpaşa,3539.23,76.66,77.01
2023-07-02 00:00:00,Sanayi,14154.91,84.05,50.45
2023-07-02 00:00:00,Kültürpark,2904.02,377.99,9.6
2023-07-02 00:00:00,Universite,6707.9,792.94,267.05
2023-07-02 00:30:00,Çaydaçıra,4633.35,94.24,77.57
2023-07-02 00:30:00,İzzetpaşa,2882.53,61.17,68.9
2023-07-02 00:30:00,Sanayi,12217.26,80.02,53.3
2023-07-02 00:30:00,Kültürpark,3675.5,919.68,9.04
2023-07-02 00:30:00,Universite,7189.65,725.01,283.0
2023-07-02 01:00:00,Çaydaçıra,4248.97,82.89,76.32
2023-07-02 01:00:00,İzzetpaşa,3510.68,66.42,62.38
2023-07-02 01:00:00,Sanayi,14319.11,85.02,50.83
2023-07-02 01:00:00,Kültürpark,3028.56,1401.91,8.16
2023-07-02 01:00:00,Universite,6918.34,894.99,309.97
2023-07-02 01:30:00,Çaydaçıra,3850.6,82.67,70.04
2023-07-02 01:30:00,İzzetpaşa,2556.92,65.12,58.17
2023-07-02 01:30:00,Sanayi,14087.76,77.53,48.99
2023-07-02 01:30:00,Kültürpark,4363.74,1844.41,9.29
2023-07-02 01:30:00,Universite,7377.71,812.27,325.82
2023-07-02 02:00:00,Çaydaçıra,3820.82,87.53,59.5
2023-07-02 02:00:00,İzzetpaşa,2965.94,56.7,52.42
2023-07-02 02:00:00,Sanayi,15704.64,85.1,50.27
2023-07-02 02:00:00,Kültürpark,3863.33,2890.2,9.01
2023-07-02 02:00:00,Universite,6042.29,817.01,294.99
2023-07-02 02:30:00,Çaydaçıra,3411.95,77.4,50.16
2023-07-02 02:30:00,İzzetpaşa,2676.41,51.16,47.53
2023-07-02 02:30:00,Sanayi,14285.91,81.28,51.56
2023-07-02 02:30:00,Kültürpark,4182.82,2350.3,8.5
2023-07-02 02:30:00,Universite,6804.8,736.35,334.11
2023-07-02 03:00:00,Çaydaçıra,3101.25,59.79,46.34
2023-07-02 03:00:00,İzzetpaşa,2567.94,51.52,45.14
2023-07-02 03:00:00,Sanayi,12842.83,80.68,47.22
2023-07-02 03:00:00,Kültürpark,4215.97,3476.07,8.84
2023-07-02 03:00:00,Universite,6318.41,759.19,328.25
2023-07-02 03:30:00,Çaydaçıra,2594.78,57.21,41.3
2023-07-02 03:30:00,İzzetpaşa,2098.23,42.55,35.29
2023-07-02 03:30:00,Sanayi,13352.69,67.41,53.41
2023-07-02 03:30:00,Kültürpark,3877.61,3707.34,8.51
2023-07-02 03:30:00,Universite,7214.82,841.12,336.16
2023-07-02 04:00:00,Çaydaçıra,3181.33,59.96,35.54
2023-07-02 04:00:00,İzzetpaşa,2012.13,35.87,30.17
2023-07-02 04:00:00,Sanayi,15006.01,73.22,48.35
2023-07-02 04:00:00,Kültürpark,4069.05,3195.74,9.06
2023-07-02 04:00:00,Universite,7120.92,766.38,354.1
2023-07-02 04:30:00,Çaydaçıra,2492.19,47.71,29.81
2023-07-02 04:30:00,İzzetpaşa,2006.21,36.18,26.67
2023-07-02 04:30:00,Sanayi,12296.99,81.93,52.68
2023-07-02 04:30:00,Kültürpark,4807.36,3844.91,9.45
2023-07-02 04:30:00,Universite,6837.4,892.07,367.96
2023-07-02 05:00:00,Çaydaçıra,2267.48,39.88,21.2
2023-07-02 05:00:00,İzzetpaşa,1374.41,30.83,19.92
2023-07-02 05:00:00,Sanayi,11776.32,78.99,53.1
2023-07-02 05:00:00,Kültürpark,4561.69,4415.11,8.68
2023-07-02 05:00:00,Universite,6844.32,846.12,363.72
2023-07-02 05:30:00,Çaydaçıra,1955.12,26.58,126.67
2023-07-02 05:30:00,İzzetpaşa,1547.99,24.87,115.42
2023-07-02 05:30:00,Sanayi,13902.83,78.83,47.3
2023-07-02 05:30:00,Kültürpark,5177.53,2939.03,9.41
2023-07-02 05:30:00,Universite,8652.28,743.58,379.64
2023-07-02 06:00:00,Çaydaçıra,1827.8,27.67,219.49
2023-07-02 06:00:00,İzzetpaşa,1109.89,20.14,220.8
2023-07-02 06:00:00,Sanayi,14670.89,80.1,50.39
2023-07-02 06:00:00,Kültürpark,5403.83,2264.93,9.31
2023-07-02 06:00:00,Universite,8143.66,862.95,397.32
2023-07-02 06:30:00,Çaydaçıra,3093.35,83.13,349.0
2023-07-02 06:30:00,İzzetpaşa,2397.41,77.42,300.75
2023-07-02 06:30:00,Sanayi,13903.05,74.93,47.76
2023-07-02 06:30:00,Kültürpark,4803.08,2865.0,9.14
2023-07-02 06:30:00,Universite,6930.64,734.79,373.21
2023-07-02 07:00:00,Çaydaçıra,4528.2,171.9,385.54
2023-07-02 07:00:00,İzzetpaşa,2676.67,107.59,371.49
2023-07-02 07:00:00,Sanayi,12569.32,87.55,51.0
2023-07-02 07:00:00,Kültürpark,5419.57,2336.73,8.27
2023-07-02 07:00:00,Universite,7345.33,717.13,381.94
2023-07-02 07:30:00,Çaydaçıra,5027.83,190.94,394.89
2023-07-02 07:30:00,İzzetpaşa,3672.87,141.88,367.71
2023-07-02 07:30:00,Sanayi,13466.84,87.49,48.25
2023-07-02 07:30:00,Kültürpark,7207.11,2111.04,9.69
2023-07-02 07:30:00,Universite,7066.42,894.88,415.05
2023-07-02 08:00:00,Çaydaçıra,6408.64,284.1,378.28
2023-07-02 08:00:00,İzzetpaşa,5022.41,197.76,361.88
2023-07-02 08:00:00,Sanayi,12110.41,104.31,51.31
2023-07-02 08:00:00,Kültürpark,7902.4,2157.84,8.32
2023-07-02 08:00:00,Universite,6675.28,775.99,444.12
2023-07-02 08:30:00,Çaydaçıra,6516.06,343.67,367.23
2023-07-02 08:30:00,İzzetpaşa,4462.76,239.32,341.38
2023-07-02 08:30:00,Sanayi,11727.94,80.61,51.91
2023-07-02 08:30:00,Kültürpark,8108.24,2111.29,8.19
2023-07-02 08:30:00,Universite,7599.93,733.4,430.76
2023-07-02 09:00:00,Çaydaçıra,6328.43,420.01,330.78
2023-07-02 09:00:00,İzzetpaşa,4645.77,268.0,303.06
2023-07-02 09:00:00,Sanayi,12336.79,75.6,50.24
2023-07-02 09:00:00,Kültürpark,8892.27,1978.75,9.11
2023-07-02 09:00:00,Universite,7090.49,847.26,432.26
2023-07-02 09:30:00,Çaydaçıra,6437.85,486.08,277.84
2023-07-02 09:30:00,İzzetpaşa,4066.89,350.96,248.52
2023-07-02 09:30:00,Sanayi,12910.28,81.65,50.64
2023-07-02 09:30:00,Kültürpark,8055.23,1899.94,8.72
2023-07-02 09:30:00,Universite,6245.36,755.79,417.28
2023-07-02 10:00:00,Çaydaçıra,6386.41,491.83,234.59
2023-07-02 10:00:00,İzzetpaşa,5347.83,367.21,194.67
2023-07-02 10:00:00,Sanayi,13271.86,83.97,53.83
2023-07-02 10:00:00,Kültürpark,8669.33,1764.67,9.45
2023-07-02 10:00:00,Universite,8073.26,837.57,431.35
2023-07-02 10:30:00,Çaydaçıra,6262.57,526.2,158.65
2023-07-02 10:30:00,İzzetpaşa,5268.9,353.98,148.89
2023-07-02 10:30:00,Sanayi,12464.25,91.02,49.37
2023-07-02 10:30:00,Kültürpark,8423.48,1956.7,9.03
2023-07-02 10:30:00,Universite,7740.21,787.21,399.17
2023-07-02 11:00:00,Çaydaçıra,6468.47,512.73,105.14
2023-07-02 11:00:00,İzzetpaşa,4682.78,341.8,103.3
2023-07-02 11:00:00,Sanayi,13534.66,89.21,51.03
2023-07-02 11:00:00,Kültürpark,8504.06,2226.24,8.78
2023-07-02 11:00:00,Universite,7407.39,717.17,429.62
2023-07-02 11:30:00,Çaydaçıra,6317.55,559.69,114.75
2023-07-02 11:30:00,İzzetpaşa,5189.03,345.65,90.36
2023-07-02 11:30:00,Sanayi,13711.0,82.97,49.69
2023-07-02 11:30:00,Kültürpark,9078.26,2224.87,9.89
2023-07-02 11:30:00,Universite,6248.68,779.38,370.48
2023-07-02 12:00:00,Çaydaçıra,6783.2,410.87,109.05
2023-07-02 12:00:00,İzzetpaşa,5306.35,290.79,94.64
2023-07-02 12:00:00,Sanayi,14669.31,93.02,51.77
2023-07-02 12:00:00,Kültürpark,9813.49,2509.01,8.16
2023-07-02 12:00:00,Universite,7015.88,839.45,376.08
2023-07-02 12:30:00,Çaydaçıra,6477.27,276.5,101.63
2023-07-02 12:30:00,İzzetpaşa,4569.4,229.98,90.86
2023-07-02 12:30:00,Sanayi,15367.66,102.31,50.25
2023-07-02 12:30:00,Kültürpark,9270.42,2543.12,9.04
2023-07-02 12:30:00,Universite,7359.73,886.39,391.78
2023-07-02 13:00:00,Çaydaçıra,7057.49,220.84,108.13
2023-07-02 13:00:00,İzzetpaşa,5489.06,176.16,106.9
2023-07-02 13:00:00,Sanayi,13518.61,90.97,49.03
2023-07-02 13:00:00,Kültürpark,10785.33,2559.51,9.4
2023-07-02 13:00:00,Universite,7350.31,844.66,364.72
2023-07-02 13:30:00,Çaydaçıra,7133.74,202.16,108.89
2023-07-02 13:30:00,İzzetpaşa,5155.37,148.15,97.51
2023-07-02 13:30:00,Sanayi,13502.7,85.59,49.21
2023-07-02 13:30:00,Kültürpark,10842.54,2621.37,9.21
2023-07-02 13:30:00,Universite,6926.22,786.3,348.68
2023-07-02 14:00:00,Çaydaçıra,5653.62,193.87,111.33
2023-07-02 14:00:00,İzzetpaşa,4810.35,165.19,105.82
2023-07-02 14:00:00,Sanayi,12997.86,94.87,49.25
2023-07-02 14:00:00,Kültürpark,10644.2,2410.73,9.3
2023-07-02 14:00:00,Universite,6621.43,767.4,349.42
2023-07-02 14:30:00,Çaydaçıra,7128.38,197.34,105.06
2023-07-02 14:30:00,İzzetpaşa,6090.16,141.05,101.91
2023-07-02 14:30:00,Sanayi,14301.66,92.67,48.23
2023-07-02 14:30:00,Kültürpark,9686.18,2254.44,8.12
2023-07-02 14:30:00,Universite,7426.33,699.52,353.41
2023-07-02 15:00:00,Çaydaçıra,7937.62,192.29,111.02
2023-07-02 15:00:00,İzzetpaşa,4751.24,140.74,93.53
2023-07-02 15:00:00,Sanayi,14435.69,84.48,53.4
2023-07-02 15:00:00,Kültürpark,9178.82,2198.62,8.96
2023-07-02 15:00:00,Universite,7441.62,864.03,380.35
2023-07-02 15:30:00,Çaydaçıra,6541.21,177.79,100.36
2023-07-02 15:30:00,İzzetpaşa,5892.34,152.5,99.14
2023-07-02 15:30:00,Sanayi,14599.03,95.21,51.67
2023-07-02 15:30:00,Kültürpark,11350.93,2127.66,8.58
2023-07-02 15:30:00,Universite,7234.35,778.16,393.7
2023-07-02 16:00:00,Çaydaçıra,7109.67,193.35,123.23
2023-07-02 16:00:00,İzzetpaşa,6016.11,143.84,105.56
2023-07-02 16:00:00,Sanayi,14287.81,95.94,47.7
2023-07-02 16:00:00,Kültürpark,11753.69,2135.64,9.49
2023-07-02 16:00:00,Universite,7501.44,707.16,391.95
2023-07-02 16:30:00,Çaydaçıra,7090.14,192.15,98.39
2023-07-02 16:30:00,İzzetpaşa,4882.93,135.28,104.36
2023-07-02 16:30:00,Sanayi,15872.76,89.61,54.61
2023-07-02 16:30:00,Kültürpark,10355.89,1781.59,8.36
2023-07-02 16:30:00,Universite,7650.88,873.07,409.06
2023-07-02 17:00:00,Çaydaçıra,6399.96,179.51,106.78
2023-07-02 17:00:00,İzzetpaşa,4843.32,130.21,97.4
2023-07-02 17:00:00,Sanayi,15432.93,81.47,50.42
2023-07-02 17:00:00,Kültürpark,10627.07,1689.2,8.59
2023-07-02 17:00:00,Universite,7606.63,945.22,415.95
2023-07-02 17:30:00,Çaydaçıra,7418.86,283.87,182.04
2023-07-02 17:30:00,İzzetpaşa,6192.59,172.17,170.94
2023-07-02 17:30:00,Sanayi,15838.98,92.12,51.45
2023-07-02 17:30:00,Kültürpark,11666.41,2131.74,8.84
2023-07-02 17:30:00,Universite,7610.11,830.81,468.56
2023-07-02 18:00:00,Çaydaçıra,7986.15,275.43,251.52
2023-07-02 18:00:00,İzzetpaşa,6751.84,192.29,218.64
2023-07-02 18:00:00,Sanayi,14763.69,84.9,54.86
2023-07-02 18:00:00,Kültürpark,13240.65,2215.11,8.63
2023-07-02 18:00:00,Universite,8349.18,733.44,461.73
2023-07-02 18:30:00,Çaydaçıra,9056.26,325.52,332.76
2023-07-02 18:30:00,İzzetpaşa,7833.79,298.33,285.69
2023-07-02 18:30:00,Sanayi,13876.14,87.56,50.79
2023-07-02 18:30:00,Kültürpark,11867.19,1749.25,8.66
2023-07-02 18:30:00,Universite,7001.97,776.68,430.19
2023-07-02 19:00:00,Çaydaçıra,9917.9,379.24,396.72
2023-07-02 19:00:00,İzzetpaşa,7351.77,274.19,364.52
2023-07-02 19:00:00,Sanayi,14633.71,89.31,45.01
2023-07-02 19:00:00,Kültürpark,10057.09,1518.36,9.54
2023-07-02 19:00:00,Universite,6099.57,880.62,396.74
2023-07-02 19:30:00,Çaydaçıra,10905.51,380.96,382.08
2023-07-02 19:30:00,İzzetpaşa,8161.81,315.05,320.94
2023-07-02 19:30:00,Sanayi,12943.44,87.55,50.37
2023-07-02 19:30:00,Kültürpark,10653.14,1596.54,8.89
2023-07-02 19:30:00,Universite,7295.58,729.61,414.28
2023-07-02 20:00:00,Çaydaçıra,12658.5,384.87,303.4
2023-07-02 20:00:00,İzzetpaşa,9428.3,299.17,286.87
2023-07-02 20:00:00,Sanayi,14291.5,91.16,48.29
2023-07-02 20:00:00,Kültürpark,10364.91,1417.97,9.31
2023-07-02 20:00:00,Universite,7341.71,738.26,377.38
2023-07-02 20:30:00,Çaydaçıra,11215.39,411.94,246.94
2023-07-02 20:30:00,İzzetpaşa,8554.89,270.11,245.12
2023-07-02 20:30:00,Sanayi,18006.54,88.0,51.97
2023-07-02 20:30:00,Kültürpark,9766.42,1468.97,8.58
2023-07-02 20:30:00,Universite,7699.85,793.48,377.28
2023-07-02 21:00:00,Çaydaçıra,9609.18,393.72,217.09
2023-07-02 21:00:00,İzzetpaşa,7434.7,322.66,214.85
2023-07-02 21:00:00,Sanayi,15515.11,78.81,46.85
2023-07-02 21:00:00,Kültürpark,7195.01,1583.8,8.21
2023-07-02 21:00:00,Universite,6556.44,725.09,342.98
2023-07-02 21:30:00,Çaydaçıra,8201.18,333.41,199.64
2023-07-02 21:30:00,İzzetpaşa,7012.06,252.41,184.38
2023-07-02 21:30:00,Sanayi,15476.47,95.72,51.76
2023-07-02 21:30:00,Kültürpark,7766.03,1393.0,9.49
2023-07-02 21:30:00,Universite,7145.02,787.03,342.48
2023-07-02 22:00:00,Çaydaçıra,8751.67,282.12,177.23
2023-07-02 22:00:00,İzzetpaşa,5931.86,219.91,152.61
2023-07-02 22:00:00,Sanayi,17181.66,85.5,54.5
2023-07-02 22:00:00,Kültürpark,6294.92,1356.0,9.04
2023-07-02 22:00:00,Universite,6887.14,860.14,303.58
2023-07-02 22:30:00,Çaydaçıra,8595.96,240.43,133.65
2023-07-02 22:30:00,İzzetpaşa,5528.93,174.55,124.66
2023-07-02 22:30:00,Sanayi,15990.48,82.86,49.84
2023-07-02 22:30:00,Kültürpark,6550.8,1207.14,8.42
2023-07-02 22:30:00,Universite,7977.68,799.19,322.78
2023-07-02 23:00:00,Çaydaçıra,6869.47,213.5,123.63
2023-07-02 23:00:00,İzzetpaşa,5297.56,148.38,123.67
2023-07-02 23:00:00,Sanayi,12823.88,95.32,49.21
2023-07-02 23:00:00,Kültürpark,5491.26,958.61,9.07
2023-07-02 23:00:00,Universite,7942.51,902.17,317.02
2023-07-02 23:30:00,Çaydaçıra,6056.28,153.09,111.25
2023-07-02 23:30:00,İzzetpaşa,4321.57,112.25,101.9
2023-07-02 23:30:00,Sanayi,16470.01,76.26,51.32
2023-07-02 23:30:00,Kültürpark,4464.44,576.21,8.37
2023-07-02 23:30:00,Universite,6960.4,848.44,272.42
2023-07-03 00:00:00,Çaydaçıra,4204.88,84.97,80.55
2023-07-03 00:00:00,İzzetpaşa,3267.12,65.08,65.54
2023-07-03 00:00:00,Sanayi,12604.76,73.38,51.67
2023-07-03 00:00:00,Kültürpark,2800.08,135.27,7.38
2023-07-03 00:00:00,Universite,7046.59,823.55,241.69
2023-07-03 00:30:00,Çaydaçıra,3627.71,76.05,62.37
2023-07-03 00:30:00,İzzetpaşa,2460.07,66.84,67.86
2023-07-03 00:30:00,Sanayi,12638.23,71.48,47.68
2023-07-03 00:30:00,Kültürpark,2686.25,542.54,6.39
2023-07-03 00:30:00,Universite,7407.87,832.36,308.78
2023-07-03 01:00:00,Çaydaçıra,3370.75,80.09,59.06
2023-07-03 01:00:00,İzzetpaşa,2951.78,59.5,54.44
2023-07-03 01:00:00,Sanayi,12137.39,88.11,50.06
2023-07-03 01:00:00,Kültürpark,2726.98,1051.53,6.94
2023-07-03 01:00:00,Universite,6824.15,875.67,309.6
2023-07-03 01:30:00,Çaydaçıra,3703.15,64.18,58.45
2023-07-03 01:30:00,İzzetpaşa,2673.24,49.21,52.26
2023-07-03 01:30:00,Sanayi,14412.85,75.82,46.95
2023-07-03 01:30:00,Kültürpark,2594.73,1460.81,6.88
2023-07-03 01:30:00,Universite,8002.24,853.01,345.27
2023-07-03 02:00:00,Çaydaçıra,3554.2,57.87,48.32
2023-07-03 02:00:00,İzzetpaşa,2349.36,35.39,45.16
2023-07-03 02:00:00,Sanayi,13057.68,83.32,46.17
2023-07-03 02:00:00,Kültürpark,2645.78,1847.68,6.86
2023-07-03 02:00:00,Universite,7040.7,814.17,342.75
2023-07-03 02:30:00,Çaydaçıra,2936.97,44.06,49.33
2023-07-03 02:30:00,İzzetpaşa,2333.59,44.99,43.69
2023-07-03 02:30:00,Sanayi,12668.23,92.2,51.18
2023-07-03 02:30:00,Kültürpark,2589.31,2504.03,6.96
2023-07-03 02:30:00,Universite,6445.37,843.57,390.52
2023-07-03 03:00:00,Çaydaçıra,2399.75,42.2,41.16
2023-07-03 03:00:00,İzzetpaşa,2209.45,37.31,40.68
2023-07-03 03:00:00,Sanayi,13590.85,85.77,51.27
2023-07-03 03:00:00,Kültürpark,2627.89,2876.83,7.32
2023-07-03 03:00:00,Universite,7577.39,797.07,435.25
2023-07-03 03:30:00,Çaydaçıra,2264.63,33.56,35.47
2023-07-03 03:30:00,İzzetpaşa,2164.38,30.77,33.92
2023-07-03 03:30:00,Sanayi,13602.67,88.93,53.48
2023-07-03 03:30:00,Kültürpark,3024.51,2847.37,7.05
2023-07-03 03:30:00,Universite,6326.89,841.99,413.49
2023-07-03 04:00:00,Çaydaçıra,2011.7,26.36,30.97
2023-07-03 04:00:00,İzzetpaşa,1650.51,30.3,27.54
2023-07-03 04:00:00,Sanayi,16267.9,86.36,52.93
2023-07-03 04:00:00,Kültürpark,2532.29,2485.7,6.78
2023-07-03 04:00:00,Universite,6204.77,835.03,437.02
2023-07-03 04:30:00,Çaydaçıra,1710.5,98.05,23.32
2023-07-03 04:30:00,İzzetpaşa,1620.89,21.52,23.27
2023-07-03 04:30:00,Sanayi,13911.34,90.12,51.23
2023-07-03 04:30:00,Kültürpark,2881.77,2633.63,6.82
2023-07-03 04:30:00,Universite,7353.31,759.52,461.23
2023-07-03 05:00:00,Çaydaçıra,1811.03,146.42,19.76
2023-07-03 05:00:00,İzzetpaşa,1478.12,14.88,18.26
