Tarih,Mahalle,Elektrik_Tuketim,Su_Tuketim,Dogalgaz_Tuketim,_id
2022-05-21 05:30:00,Kültürpark,3117.48,2325.93,8.69,6931e46e95082e6ab83f7940
2022-05-21 05:30:00,Universite,9380.77,830.87,578.84,6931e46e95082e6ab83f7941
2022-05-21 06:00:00,Çaydaçıra,1170.79,24.9,218.34,6931e46e95082e6ab83f7942
2022-05-21 06:00:00,İzzetpaşa,715.31,16.48,206.29,6931e46e95082e6ab83f7943
2022-05-21 06:00:00,Sanayi,13821.03,96.51,53.09,6931e46e95082e6ab83f7944
2022-05-21 06:00:00,Kültürpark,3326.52,2186.19,8.81,6931e46e95082e6ab83f7945
2022-05-21 06:00:00,Universite,9796.09,739.83,571.88,6931e46e95082e6ab83f7946
2022-05-21 06:30:00,Çaydaçıra,1671.98,75.39,335.83,6931e46e95082e6ab83f7947
2022-05-21 06:30:00,İzzetpaşa,1149.02,49.77,289.61,6931e46e95082e6ab83f7948
2022-05-21 06:30:00,Sanayi,13045.28,97.58,50.16,6931e46e95082e6ab83f7949
2022-05-21 06:30:00,Kültürpark,4060.24,1873.26,9.15,6931e46e95082e6ab83f794a
2022-05-21 06:30:00,Universite,9092.05,640.99,614.01,6931e46e95082e6ab83f794b
2022-05-21 07:00:00,Çaydaçıra,2218.65,122.5,451.28,6931e46e95082e6ab83f794c
2022-05-21 07:00:00,İzzetpaşa,1667.0,109.86,417.44,6931e46e95082e6ab83f794d
2022-05-21 07:00:00,Sanayi,15345.68,107.82,51.73,6931e46e95082e6ab83f794e
2022-05-21 07:00:00,Kültürpark,3762.07,1873.16,8.28,6931e46e95082e6ab83f794f
2022-05-21 07:00:00,Universite,10219.71,648.55,632.79,6931e46e95082e6ab83f7950
2022-05-21 07:30:00,Çaydaçıra,2740.6,189.29,420.12,6931e46e95082e6ab83f7951
2022-05-21 07:30:00,İzzetpaşa,2160.54,147.94,376.83,6931e46e95082e6ab83f7952
2022-05-21 07:30:00,Sanayi,14619.02,112.13,50.62,6931e46e95082e6ab83f7953
2022-05-21 07:30:00,Kültürpark,4402.12,1803.52,8.47,6931e46e95082e6ab83f7954
2022-05-21 07:30:00,Universite,8914.91,716.57,720.73,6931e46e95082e6ab83f7955
2022-05-21 08:00:00,Çaydaçıra,3302.67,207.86,380.93,6931e46e95082e6ab83f7956
2022-05-21 08:00:00,İzzetpaşa,2794.92,145.35,358.31,6931e46e95082e6ab83f7957
2022-05-21 08:00:00,Sanayi,13033.35,118.72,54.19,6931e46e95082e6ab83f7958
2022-05-21 08:00:00,Kültürpark,5689.76,1627.99,8.36,6931e46e95082e6ab83f7959
2022-05-21 08:00:00,Universite,10315.2,652.25,676.06,6931e46e95082e6ab83f795a
2022-05-21 08:30:00,Çaydaçıra,3511.01,284.63,373.69,6931e46e95082e6ab83f795b
2022-05-21 08:30:00,İzzetpaşa,2754.39,206.01,321.81,6931e46e95082e6ab83f795c
2022-05-21 08:30:00,Sanayi,15389.25,104.16,46.63,6931e46e95082e6ab83f795d
2022-05-21 08:30:00,Kültürpark,5240.01,1665.38,8.9,6931e46e95082e6ab83f795e
2022-05-21 08:30:00,Universite,9565.1,657.5,663.47,6931e46e95082e6ab83f795f
2022-05-21 09:00:00,Çaydaçıra,3567.42,260.55,338.69,6931e46e95082e6ab83f7960
2022-05-21 09:00:00,İzzetpaşa,2852.63,240.32,309.68,6931e46e95082e6ab83f7961
2022-05-21 09:00:00,Sanayi,11484.24,106.55,51.32,6931e46e95082e6ab83f7962
2022-05-21 09:00:00,Kültürpark,5400.46,1631.13,9.94,6931e46e95082e6ab83f7963
2022-05-21 09:00:00,Universite,10274.12,659.19,684.94,6931e46e95082e6ab83f7964
2022-05-21 09:30:00,Çaydaçıra,3826.07,396.58,288.63,6931e46e95082e6ab83f7965
2022-05-21 09:30:00,İzzetpaşa,2674.27,310.35,238.57,6931e46e95082e6ab83f7966
2022-05-21 09:30:00,Sanayi,14315.93,137.28,47.2,6931e46e95082e6ab83f7967
2022-05-21 09:30:00,Kültürpark,5217.14,1380.35,9.19,6931e46e95082e6ab83f7968
2022-05-21 09:30:00,Universite,9859.08,633.49,663.19,6931e46e95082e6ab83f7969
2022-05-21 10:00:00,Çaydaçıra,3530.5,470.6,204.6,6931e46e95082e6ab83f796a
2022-05-21 10:00:00,İzzetpaşa,2481.22,344.64,189.17,6931e46e95082e6ab83f796b
2022-05-21 10:00:00,Sanayi,12549.88,134.0,48.78,6931e46e95082e6ab83f796c
2022-05-21 10:00:00,Kültürpark,5058.07,1406.33,9.02,6931e46e95082e6ab83f796d
2022-05-21 10:00:00,Universite,8710.64,754.5,661.18,6931e46e95082e6ab83f796e
2022-05-21 10:30:00,Çaydaçıra,4143.25,442.84,159.77,6931e46e95082e6ab83f796f
2022-05-21 10:30:00,İzzetpaşa,2463.63,291.06,147.76,6931e46e95082e6ab83f7970
2022-05-21 10:30:00,Sanayi,12030.43,120.49,49.92,6931e46e95082e6ab83f7971
2022-05-21 10:30:00,Kültürpark,6737.84,1478.82,8.44,6931e46e95082e6ab83f7972
2022-05-21 10:30:00,Universite,9346.65,694.81,667.12,6931e46e95082e6ab83f7973
2022-05-21 11:00:00,Çaydaçıra,3841.29,524.35,106.66,6931e46e95082e6ab83f7974
2022-05-21 11:00:00,İzzetpaşa,2530.69,319.31,101.77,6931e46e95082e6ab83f7975
2022-05-21 11:00:00,Sanayi,14287.54,113.75,48.47,6931e46e95082e6ab83f7976
2022-05-21 11:00:00,Kültürpark,5783.01,1419.51,9.44,6931e46e95082e6ab83f7977
2022-05-21 11:00:00,Universite,9706.88,724.58,597.1,6931e46e95082e6ab83f7978
2022-05-21 11:30:00,Çaydaçıra,3607.44,430.73,110.1,6931e46e95082e6ab83f7979
2022-05-21 11:30:00,İzzetpaşa,2969.55,328.66,103.34,6931e46e95082e6ab83f797a
2022-05-21 11:30:00,Sanayi,14508.58,120.0,49.37,6931e46e95082e6ab83f797b
2022-05-21 11:30:00,Kültürpark,6299.39,1742.21,9.34,6931e46e95082e6ab83f797c
2022-05-21 11:30:00,Universite,10568.56,689.26,563.04,6931e46e95082e6ab83f797d
2022-05-21 12:00:00,Çaydaçıra,3559.64,323.57,113.01,6931e46e95082e6ab83f797e
2022-05-21 12:00:00,İzzetpaşa,2679.44,238.83,105.48,6931e46e95082e6ab83f797f
2022-05-21 12:00:00,Sanayi,12738.82,123.79,52.88,6931e46e95082e6ab83f7980
2022-05-21 12:00:00,Kültürpark,6172.79,1762.62,8.81,6931e46e95082e6ab83f7981
2022-05-21 12:00:00,Universite,9270.9,660.32,555.02,6931e46e95082e6ab83f7982
2022-05-21 12:30:00,Çaydaçıra,3842.97,289.96,117.44,6931e46e95082e6ab83f7983
2022-05-21 12:30:00,İzzetpaşa,2793.4,212.09,103.03,6931e46e95082e6ab83f7984
2022-05-21 12:30:00,Sanayi,12607.35,120.72,51.95,6931e46e95082e6ab83f7985
2022-05-21 12:30:00,Kültürpark,5717.59,1736.41,9.2,6931e46e95082e6ab83f7986
2022-05-21 12:30:00,Universite,9848.5,732.66,524.24,6931e46e95082e6ab83f7987
2022-05-21 13:00:00,Çaydaçıra,3498.27,172.78,110.84,6931e46e95082e6ab83f7988
2022-05-21 13:00:00,İzzetpaşa,2698.41,130.5,101.74,6931e46e95082e6ab83f7989
2022-05-21 13:00:00,Sanayi,14347.74,107.91,47.59,6931e46e95082e6ab83f798a
2022-05-21 13:00:00,Kültürpark,5990.39,1863.41,9.34,6931e46e95082e6ab83f798b
2022-05-21 13:00:00,Universite,9150.51,723.79,527.1,6931e46e95082e6ab83f798c
2022-05-21 13:30:00,Çaydaçıra,3998.94,165.12,112.59,6931e46e95082e6ab83f798d
2022-05-21 13:30:00,İzzetpaşa,2401.94,133.81,101.13,6931e46e95082e6ab83f798e
2022-05-21 13:30:00,Sanayi,15046.14,120.45,48.37,6931e46e95082e6ab83f798f
2022-05-21 13:30:00,Kültürpark,6624.61,2020.4,8.89,6931e46e95082e6ab83f7990
2022-05-21 13:30:00,Universite,8778.37,736.63,529.78,6931e46e95082e6ab83f7991
2022-05-21 14:00:00,Çaydaçıra,4336.14,167.06,105.23,6931e46e95082e6ab83f7992
2022-05-21 14:00:00,İzzetpaşa,2531.37,108.13,105.1,6931e46e95082e6ab83f7993
2022-05-21 14:00:00,Sanayi,14353.92,116.75,47.15,6931e46e95082e6ab83f7994
2022-05-21 14:00:00,Kültürpark,6867.76,1622.45,8.12,6931e46e95082e6ab83f7995
2022-05-21 14:00:00,Universite,9132.12,662.61,549.14,6931e46e95082e6ab83f7996
2022-05-21 14:30:00,Çaydaçıra,3852.9,165.71,101.88,6931e46e95082e6ab83f7997
2022-05-21 14:30:00,İzzetpaşa,3014.83,121.22,97.8,6931e46e95082e6ab83f7998
2022-05-21 14:30:00,Sanayi,15204.93,112.07,49.97,6931e46e95082e6ab83f7999
2022-05-21 14:30:00,Kültürpark,6918.02,1783.51,8.88,6931e46e95082e6ab83f799a
2022-05-21 14:30:00,Universite,9374.77,726.27,543.31,6931e46e95082e6ab83f799b
2022-05-21 15:00:00,Çaydaçıra,3780.92,160.69,111.44,6931e46e95082e6ab83f799c
2022-05-21 15:00:00,İzzetpaşa,2938.6,117.52,106.75,6931e46e95082e6ab83f799d
2022-05-21 15:00:00,Sanayi,13404.87,128.91,49.53,6931e46e95082e6ab83f799e
2022-05-21 15:00:00,Kültürpark,7504.26,1701.67,8.77,6931e46e95082e6ab83f799f
2022-05-21 15:00:00,Universite,10601.67,683.55,543.35,6931e46e95082e6ab83f79a0
2022-05-21 15:30:00,Çaydaçıra,4019.29,143.6,107.53,6931e46e95082e6ab83f79a1
2022-05-21 15:30:00,İzzetpaşa,2712.26,117.34,101.62,6931e46e95082e6ab83f79a2
2022-05-21 15:30:00,Sanayi,15560.28,133.21,51.88,6931e46e95082e6ab83f79a3
2022-05-21 15:30:00,Kültürpark,6949.42,1452.74,9.06,6931e46e95082e6ab83f79a4
2022-05-21 15:30:00,Universite,7841.38,634.9,534.29,6931e46e95082e6ab83f79a5
2022-05-21 16:00:00,Çaydaçıra,4001.01,153.71,107.91,6931e46e95082e6ab83f79a6
2022-05-21 16:00:00,İzzetpaşa,2803.16,112.87,98.51,6931e46e95082e6ab83f79a7
2022-05-21 16:00:00,Sanayi,12931.94,122.65,52.54,6931e46e95082e6ab83f79a8
2022-05-21 16:00:00,Kültürpark,7774.91,1569.63,9.31,6931e46e95082e6ab83f79a9
2022-05-21 16:00:00,Universite,11350.36,732.97,592.57,6931e46e95082e6ab83f79aa
2022-05-21 16:30:00,Çaydaçıra,4179.65,185.44,115.22,6931e46e95082e6ab83f79ab
2022-05-21 16:30:00,İzzetpaşa,2738.12,87.59,102.87,6931e46e95082e6ab83f79ac
2022-05-21 16:30:00,Sanayi,14298.05,130.21,48.77,6931e46e95082e6ab83f79ad
2022-05-21 16:30:00,Kültürpark,7193.42,1609.41,9.05,6931e46e95082e6ab83f79ae
2022-05-21 16:30:00,Universite,8592.88,715.29,651.24,6931e46e95082e6ab83f79af
2022-05-21 17:00:00,Çaydaçıra,4108.45,146.06,106.93,6931e46e95082e6ab83f79b0
2022-05-21 17:00:00,İzzetpaşa,2681.31,125.85,103.45,6931e46e95082e6ab83f79b1
2022-05-21 17:00:00,Sanayi,14244.69,103.38,53.95,6931e46e95082e6ab83f79b2
2022-05-21 17:00:00,Kültürpark,6179.52,1495.78,9.31,6931e46e95082e6ab83f79b3
2022-05-21 17:00:00,Universite,8670.52,546.88,645.52,6931e46e95082e6ab83f79b4
2022-05-21 17:30:00,Çaydaçıra,4785.05,203.03,186.72,6931e46e95082e6ab83f79b5
2022-05-21 17:30:00,İzzetpaşa,3222.63,150.05,163.45,6931e46e95082e6ab83f79b6
2022-05-21 17:30:00,Sanayi,15554.19,120.15,51.37,6931e46e95082e6ab83f79b7
2022-05-21 17:30:00,Kültürpark,8590.99,1468.33,9.14,6931e46e95082e6ab83f79b8
2022-05-21 17:30:00,Universite,10290.61,724.99,699.32,6931e46e95082e6ab83f79b9
2022-05-21 18:00:00,Çaydaçıra,4759.24,234.99,238.68,6931e46e95082e6ab83f79ba
2022-05-21 18:00:00,İzzetpaşa,4153.59,155.62,215.8,6931e46e95082e6ab83f79bb
2022-05-21 18:00:00,Sanayi,14874.87,127.84,53.29,6931e46e95082e6ab83f79bc
2022-05-21 18:00:00,Kültürpark,8012.91,1281.57,8.81,6931e46e95082e6ab83f79bd
2022-05-21 18:00:00,Universite,9519.59,670.92,613.56,6931e46e95082e6ab83f79be
2022-05-21 18:30:00,Çaydaçıra,5626.52,293.45,332.57,6931e46e95082e6ab83f79bf
2022-05-21 18:30:00,İzzetpaşa,3703.08,233.2,314.06,6931e46e95082e6ab83f79c0
2022-05-21 18:30:00,Sanayi,13695.09,115.07,53.44,6931e46e95082e6ab83f79c1
2022-05-21 18:30:00,Kültürpark,6216.72,1583.09,8.86,6931e46e95082e6ab83f79c2
2022-05-21 18:30:00,Universite,7416.11,784.51,628.47,6931e46e95082e6ab83f79c3
2022-05-21 19:00:00,Çaydaçıra,4885.92,303.14,388.79,6931e46e95082e6ab83f79c4
2022-05-21 19:00:00,İzzetpaşa,4199.77,233.16,330.19,6931e46e95082e6ab83f79c5
2022-05-21 19:00:00,Sanayi,14025.73,125.66,48.23,6931e46e95082e6ab83f79c6
2022-05-21 19:00:00,Kültürpark,6954.37,1438.84,9.56,6931e46e95082e6ab83f79c7
2022-05-21 19:00:00,Universite,9587.81,713.2,657.66,6931e46e95082e6ab83f79c8
2022-05-21 19:30:00,Çaydaçıra,5275.38,341.85,315.99,6931e46e95082e6ab83f79c9
2022-05-21 19:30:00,İzzetpaşa,4369.19,212.55,328.99,6931e46e95082e6ab83f79ca
2022-05-21 19:30:00,Sanayi,13516.36,106.11,51.98,6931e46e95082e6ab83f79cb
2022-05-21 19:30:00,Kültürpark,7032.87,1398.66,9.32,6931e46e95082e6ab83f79cc
2022-05-21 19:30:00,Universite,9767.32,599.97,560.24,6931e46e95082e6ab83f79cd
2022-05-21 20:00:00,Çaydaçıra,6180.93,322.36,291.12,6931e46e95082e6ab83f79ce
2022-05-21 20:00:00,İzzetpaşa,4859.44,261.21,267.65,6931e46e95082e6ab83f79cf
2022-05-21 20:00:00,Sanayi,14924.57,107.91,50.7,6931e46e95082e6ab83f79d0
2022-05-21 20:00:00,Kültürpark,6705.14,1162.68,8.79,6931e46e95082e6ab83f79d1
2022-05-21 20:00:00,Universite,8128.02,702.68,616.32,6931e46e95082e6ab83f79d2
2022-05-21 20:30:00,Çaydaçıra,7180.9,307.01,233.68,6931e46e95082e6ab83f79d3
2022-05-21 20:30:00,İzzetpaşa,5457.16,254.36,228.59,6931e46e95082e6ab83f79d4
2022-05-21 20:30:00,Sanayi,14814.55,104.04,48.91,6931e46e95082e6ab83f79d5
2022-05-21 20:30:00,Kültürpark,6001.22,1083.4,10.03,6931e46e95082e6ab83f79d6
2022-05-21 20:30:00,Universite,9674.82,698.72,518.96,6931e46e95082e6ab83f79d7
2022-05-21 21:00:00,Çaydaçıra,5879.48,268.8,208.5,6931e46e95082e6ab83f79d8
2022-05-21 21:00:00,İzzetpaşa,4578.52,279.17,186.69,6931e46e95082e6ab83f79d9
2022-05-21 21:00:00,Sanayi,16500.03,119.67,51.32,6931e46e95082e6ab83f79da
2022-05-21 21:00:00,Kültürpark,5825.7,1137.48,9.6,6931e46e95082e6ab83f79db
2022-05-21 21:00:00,Universite,9563.72,718.62,498.58,6931e46e95082e6ab83f79dc
2022-05-21 21:30:00,Çaydaçıra,5094.31,308.6,220.19,6931e46e95082e6ab83f79dd
2022-05-21 21:30:00,İzzetpaşa,3861.09,240.22,171.98,6931e46e95082e6ab83f79de
2022-05-21 21:30:00,Sanayi,13737.16,109.12,51.67,6931e46e95082e6ab83f79df
2022-05-21 21:30:00,Kültürpark,4558.63,1045.13,8.25,6931e46e95082e6ab83f79e0
2022-05-21 21:30:00,Universite,10692.92,622.59,533.04,6931e46e95082e6ab83f79e1
2022-05-21 22:00:00,Çaydaçıra,4888.96,245.72,187.38,6931e46e95082e6ab83f79e2
2022-05-21 22:00:00,İzzetpaşa,3381.46,174.04,161.92,6931e46e95082e6ab83f79e3
2022-05-21 22:00:00,Sanayi,14421.23,116.85,50.31,6931e46e95082e6ab83f79e4
2022-05-21 22:00:00,Kültürpark,4184.15,1014.83,8.78,6931e46e95082e6ab83f79e5
2022-05-21 22:00:00,Universite,9241.21,633.37,491.9,6931e46e95082e6ab83f79e6
2022-05-21 22:30:00,Çaydaçıra,4313.43,198.47,162.04,6931e46e95082e6ab83f79e7
2022-05-21 22:30:00,İzzetpaşa,3231.3,142.69,134.54,6931e46e95082e6ab83f79e8
2022-05-21 22:30:00,Sanayi,11921.58,118.47,48.23,6931e46e95082e6ab83f79e9
2022-05-21 22:30:00,Kültürpark,3433.44,873.37,8.73,6931e46e95082e6ab83f79ea
2022-05-21 22:30:00,Universite,10483.47,714.61,486.24,6931e46e95082e6ab83f79eb
2022-05-21 23:00:00,Çaydaçıra,3626.74,140.4,120.8,6931e46e95082e6ab83f79ec
2022-05-21 23:00:00,İzzetpaşa,2670.71,116.4,118.12,6931e46e95082e6ab83f79ed
2022-05-21 23:00:00,Sanayi,13515.99,105.08,51.28,6931e46e95082e6ab83f79ee
2022-05-21 23:00:00,Kültürpark,3130.8,593.69,9.66,6931e46e95082e6ab83f79ef
2022-05-21 23:00:00,Universite,10285.95,667.65,470.65,6931e46e95082e6ab83f79f0
2022-05-21 23:30:00,Çaydaçıra,2952.9,141.66,116.77,6931e46e95082e6ab83f79f1
2022-05-21 23:30:00,İzzetpaşa,2553.86,89.39,89.38,6931e46e95082e6ab83f79f2
2022-05-21 23:30:00,Sanayi,13287.82,117.18,49.81,6931e46e95082e6ab83f79f3
2022-05-21 23:30:00,Kültürpark,2865.29,484.9,8.46,6931e46e95082e6ab83f79f4
2022-05-21 23:30:00,Universite,9185.83,820.4,428.52,6931e46e95082e6ab83f79f5
2022-05-22 00:00:00,Çaydaçıra,2376.8,86.64,84.88,6931e46e95082e6ab83f79f6
2022-05-22 00:00:00,İzzetpaşa,1715.71,59.61,73.56,6931e46e95082e6ab83f79f7
2022-05-22 00:00:00,Sanayi,13981.05,102.23,50.37,6931e46e95082e6ab83f79f8
2022-05-22 00:00:00,Kültürpark,2067.65,275.62,9.21,6931e46e95082e6ab83f79f9
2022-05-22 00:00:00,Universite,9989.45,745.7,401.87,6931e46e95082e6ab83f79fa
2022-05-22 00:30:00,Çaydaçıra,2459.38,83.99,81.93,6931e46e95082e6ab83f79fb
2022-05-22 00:30:00,İzzetpaşa,1884.98,67.51,72.04,6931e46e95082e6ab83f79fc
2022-05-22 00:30:00,Sanayi,12965.84,121.33,50.57,6931e46e95082e6ab83f79fd
2022-05-22 00:30:00,Kültürpark,2224.04,845.77,8.53,6931e46e95082e6ab83f79fe
2022-05-22 00:30:00,Universite,9775.1,722.29,427.3,6931e46e95082e6ab83f79ff
2022-05-22 01:00:00,Çaydaçıra,2151.61,67.06,75.25,6931e46e95082e6ab83f7a00
2022-05-22 01:00:00,İzzetpaşa,1962.68,52.39,72.31,6931e46e95082e6ab83f7a01
2022-05-22 01:00:00,Sanayi,13629.13,103.09,51.53,6931e46e95082e6ab83f7a02
2022-05-22 01:00:00,Kültürpark,2485.55,1114.39,9.57,6931e46e95082e6ab83f7a03
2022-05-22 01:00:00,Universite,9061.14,718.86,480.75,6931e46e95082e6ab83f7a04
2022-05-22 01:30:00,Çaydaçıra,2184.08,63.14,67.59,6931e46e95082e6ab83f7a05
2022-05-22 01:30:00,İzzetpaşa,1768.02,48.2,65.98,6931e46e95082e6ab83f7a06
2022-05-22 01:30:00,Sanayi,15051.13,114.11,49.9,6931e46e95082e6ab83f7a07
2022-05-22 01:30:00,Kültürpark,2365.99,1749.58,8.74,6931e46e95082e6ab83f7a08
2022-05-22 01:30:00,Universite,10337.15,774.59,451.03,6931e46e95082e6ab83f7a09
2022-05-22 02:00:00,Çaydaçıra,2208.31,64.0,63.41,6931e46e95082e6ab83f7a0a
2022-05-22 02:00:00,İzzetpaşa,1224.98,48.68,56.4,6931e46e95082e6ab83f7a0b
2022-05-22 02:00:00,Sanayi,12911.39,111.08,46.48,6931e46e95082e6ab83f7a0c
2022-05-22 02:00:00,Kültürpark,2208.64,2208.07,9.19,6931e46e95082e6ab83f7a0d
2022-05-22 02:00:00,Universite,9282.0,743.24,516.04,6931e46e95082e6ab83f7a0e
2022-05-22 02:30:00,Çaydaçıra,2194.21,60.3,59.13,6931e46e95082e6ab83f7a0f
2022-05-22 02:30:00,İzzetpaşa,1251.22,44.5,52.36,6931e46e95082e6ab83f7a10
2022-05-22 02:30:00,Sanayi,15345.56,118.5,49.58,6931e46e95082e6ab83f7a11
2022-05-22 02:30:00,Kültürpark,2720.74,2319.76,8.89,6931e46e95082e6ab83f7a12
2022-05-22 02:30:00,Universite,9331.66,742.98,483.19,6931e46e95082e6ab83f7a13
2022-05-22 03:00:00,Çaydaçıra,1845.43,49.87,47.8,6931e46e95082e6ab83f7a14
2022-05-22 03:00:00,İzzetpaşa,1221.66,37.3,46.56,6931e46e95082e6ab83f7a15
2022-05-22 03:00:00,Sanayi,14211.01,111.57,53.25,6931e46e95082e6ab83f7a16
2022-05-22 03:00:00,Kültürpark,2603.6,2610.1,8.86,6931e46e95082e6ab83f7a17
2022-05-22 03:00:00,Universite,8675.14,696.27,506.7,6931e46e95082e6ab83f7a18
2022-05-22 03:30:00,Çaydaçıra,1740.66,51.83,40.35,6931e46e95082e6ab83f7a19
2022-05-22 03:30:00,İzzetpaşa,1095.29,40.48,37.8,6931e46e95082e6ab83f7a1a
2022-05-22 03:30:00,Sanayi,13522.67,116.88,49.64,6931e46e95082e6ab83f7a1b
2022-05-22 03:30:00,Kültürpark,2723.9,2977.31,9.61,6931e46e95082e6ab83f7a1c
2022-05-22 03:30:00,Universite,8756.32,719.72,525.08,6931e46e95082e6ab83f7a1d
2022-05-22 04:00:00,Çaydaçıra,1586.27,46.06,36.41,6931e46e95082e6ab83f7a1e
2022-05-22 04:00:00,İzzetpaşa,1095.92,35.08,30.82,6931e46e95082e6ab83f7a1f
2022-05-22 04:00:00,Sanayi,14679.54,109.08,49.56,6931e46e95082e6ab83f7a20
2022-05-22 04:00:00,Kültürpark,2612.99,2918.83,9.32,6931e46e95082e6ab83f7a21
2022-05-22 04:00:00,Universite,10069.49,751.58,537.84,6931e46e95082e6ab83f7a22
2022-05-22 04:30:00,Çaydaçıra,1574.74,37.66,29.72,6931e46e95082e6ab83f7a23
2022-05-22 04:30:00,İzzetpaşa,1084.88,28.84,24.2,6931e46e95082e6ab83f7a24
2022-05-22 04:30:00,Sanayi,15379.36,97.93,47.11,6931e46e95082e6ab83f7a25
2022-05-22 04:30:00,Kültürpark,3109.84,2711.02,9.27,6931e46e95082e6ab83f7a26
2022-05-22 04:30:00,Universite,10032.42,676.44,565.94,6931e46e95082e6ab83f7a27
2022-05-22 05:00:00,Çaydaçıra,1312.92,33.86,21.38,6931e46e95082e6ab83f7a28
2022-05-22 05:00:00,İzzetpaşa,865.36,25.02,19.34,6931e46e95082e6ab83f7a29
2022-05-22 05:00:00,Sanayi,12886.59,90.84,51.06,6931e46e95082e6ab83f7a2a
2022-05-22 05:00:00,Kültürpark,3025.26,2637.32,9.85,6931e46e95082e6ab83f7a2b
2022-05-22 05:00:00,Universite,9676.74,748.31,581.04,6931e46e95082e6ab83f7a2c
2022-05-22 05:30:00,Çaydaçıra,1222.32,27.39,126.18,6931e46e95082e6ab83f7a2d
2022-05-22 05:30:00,İzzetpaşa,793.78,20.54,110.21,6931e46e95082e6ab83f7a2e
2022-05-22 05:30:00,Sanayi,14716.58,111.16,50.15,6931e46e95082e6ab83f7a2f
2022-05-22 05:30:00,Kültürpark,3202.43,2521.57,8.99,6931e46e95082e6ab83f7a30
2022-05-22 05:30:00,Universite,8893.25,624.22,536.73,6931e46e95082e6ab83f7a31
2022-05-22 06:00:00,Çaydaçıra,902.05,26.77,209.31,6931e46e95082e6ab83f7a32
2022-05-22 06:00:00,İzzetpaşa,746.29,16.51,213.56,6931e46e95082e6ab83f7a33
2022-05-22 06:00:00,Sanayi,13698.94,94.31,48.69,6931e46e95082e6ab83f7a34
2022-05-22 06:00:00,Kültürpark,3356.72,2248.47,9.66,6931e46e95082e6ab83f7a35
2022-05-22 06:00:00,Universite,9338.15,689.83,595.66,6931e46e95082e6ab83f7a36
2022-05-22 06:30:00,Çaydaçıra,1612.9,69.16,358.91,6931e46e95082e6ab83f7a37
2022-05-22 06:30:00,İzzetpaşa,1145.54,58.69,322.35,6931e46e95082e6ab83f7a38
2022-05-22 06:30:00,Sanayi,14368.31,106.07,53.84,6931e46e95082e6ab83f7a39
2022-05-22 06:30:00,Kültürpark,3999.6,2111.75,9.08,6931e46e95082e6ab83f7a3a
2022-05-22 06:30:00,Universite,11041.25,720.87,608.79,6931e46e95082e6ab83f7a3b
2022-05-22 07:00:00,Çaydaçıra,2359.27,119.72,447.32,6931e46e95082e6ab83f7a3c
2022-05-22 07:00:00,İzzetpaşa,1914.58,106.07,402.5,6931e46e95082e6ab83f7a3d
2022-05-22 07:00:00,Sanayi,14039.57,109.02,48.89,6931e46e95082e6ab83f7a3e
2022-05-22 07:00:00,Kültürpark,4462.16,1952.83,8.81,6931e46e95082e6ab83f7a3f
2022-05-22 07:00:00,Universite,9551.05,705.94,672.18,6931e46e95082e6ab83f7a40
2022-05-22 07:30:00,Çaydaçıra,3421.52,189.37,419.01,6931e46e95082e6ab83f7a41
2022-05-22 07:30:00,İzzetpaşa,2105.39,151.78,377.16,6931e46e95082e6ab83f7a42
2022-05-22 07:30:00,Sanayi,13714.05,97.68,54.5,6931e46e95082e6ab83f7a43
2022-05-22 07:30:00,Kültürpark,5244.83,1855.35,8.71,6931e46e95082e6ab83f7a44
2022-05-22 07:30:00,Universite,10021.62,755.88,636.64,6931e46e95082e6ab83f7a45
2022-05-22 08:00:00,Çaydaçıra,3274.73,233.58,336.28,6931e46e95082e6ab83f7a46
2022-05-22 08:00:00,İzzetpaşa,2338.3,188.79,343.91,6931e46e95082e6ab83f7a47
2022-05-22 08:00:00,Sanayi,10885.85,118.43,50.06,6931e46e95082e6ab83f7a48
2022-05-22 08:00:00,Kültürpark,5319.19,1671.77,8.32,6931e46e95082e6ab83f7a49
2022-05-22 08:00:00,Universite,9047.08,683.17,644.06,6931e46e95082e6ab83f7a4a
2022-05-22 08:30:00,Çaydaçıra,3546.19,321.68,365.28,6931e46e95082e6ab83f7a4b
2022-05-22 08:30:00,İzzetpaşa,2970.32,204.55,336.44,6931e46e95082e6ab83f7a4c
2022-05-22 08:30:00,Sanayi,11692.07,125.8,47.13,6931e46e95082e6ab83f7a4d
2022-05-22 08:30:00,Kültürpark,5355.1,1742.89,8.86,6931e46e95082e6ab83f7a4e
2022-05-22 08:30:00,Universite,9607.74,742.45,700.49,6931e46e95082e6ab83f7a4f
2022-05-22 09:00:00,Çaydaçıra,3251.94,297.24,339.35,6931e46e95082e6ab83f7a50
2022-05-22 09:00:00,İzzetpaşa,2611.79,278.07,285.4,6931e46e95082e6ab83f7a51
2022-05-22 09:00:00,Sanayi,10903.65,124.06,50.24,6931e46e95082e6ab83f7a52
2022-05-22 09:00:00,Kültürpark,6190.19,1398.19,8.84,6931e46e95082e6ab83f7a53
2022-05-22 09:00:00,Universite,9336.37,678.48,670.23,6931e46e95082e6ab83f7a54
2022-05-22 09:30:00,Çaydaçıra,3437.2,373.73,272.71,6931e46e95082e6ab83f7a55
2022-05-22 09:30:00,İzzetpaşa,2462.47,280.81,256.43,6931e46e95082e6ab83f7a56
